Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"40052.84","Changuinola virus BeAn28873",,40052,"10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052","Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus","Viruses","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Orbivirus","Changuinola virus","Partial","BeAn28873",,,,,"1",,,,,,,,,,,,,,,,"2014-11-05T00:00:00Z",,,,,,,"KJ746858",,,"Sanger dideoxy sequencing",,"Geneious v. 6.1.5",,,1,2658,38.374718,1,2658,,,,1,,,,,,,,"1961-03-29",1961,,"Brazil","South America","Brazil: Para",,"SM9, BHK1, VERO2",,,,,,"SM9, BHK1, VERO2",,,,,"2021-01-24T15:20:03.280Z","2021-01-24T15:20:03.280Z"
"40052.85","Changuinola virus BeAn28873",,40052,"10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052","Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus","Viruses","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Orbivirus","Changuinola virus","Partial","BeAn28873",,,,,"7",,,,,,,,,,,,,,,,"2014-11-05T00:00:00Z",,,,,,,"KJ746859",,,"Sanger dideoxy sequencing",,"Geneious v. 6.1.5",,,1,699,44.778255,1,699,,,,1,,,,,,,,"1961-03-29",1961,,"Brazil","South America","Brazil: Para",,"SM9, BHK1, VERO2",,,,,,"SM9, BHK1, VERO2",,,,,"2021-01-24T15:20:03.453Z","2021-01-24T15:20:03.453Z"
"40052.86","Changuinola virus BeAr478626",,40052,"10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052","Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus","Viruses","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Orbivirus","Changuinola virus","Partial","BeAr478626",,,,,"1",,,,,,,,,,,,,,,,"2014-11-05T00:00:00Z",,,,,,,"KJ746860",,,"Sanger dideoxy sequencing",,"Geneious v. 6.1.5",,,1,2701,31.28471,1,2701,,,,1,,,,,,,,"1988-04-30",1988,,"Brazil","South America","Brazil: Amazonas",,"SM2, Vero1",,,,,,"SM2, Vero1",,,,,"2021-01-24T15:20:04Z","2021-01-24T15:20:04Z"
"40052.87","Changuinola virus BeAr478626",,40052,"10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052","Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus","Viruses","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Orbivirus","Changuinola virus","Partial","BeAr478626",,,,,"7",,,,,,,,,,,,,,,,"2014-11-05T00:00:00Z",,,,,,,"KJ746861",,,"Sanger dideoxy sequencing",,"Geneious v. 6.1.5",,,1,693,40.54834,1,693,,,,1,,,,,,,,"1988-04-30",1988,,"Brazil","South America","Brazil: Amazonas",,"SM2, Vero1",,,,,,"SM2, Vero1",,,,,"2021-01-24T15:22:04.315Z","2021-01-24T15:22:04.315Z"
"42772.100","Coxsackievirus A13 NIG_2012_079_CVA13_SOK_AUG_2012_027",,42772,"10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138950;42772","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus C;Coxsackievirus A13","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus C","Partial","NIG_2012_079_CVA13_SOK_AUG_2012_027",,,,,,,,,,,,,,,,,,,,,"2013-10-05T00:00:00Z",,,,,,,"KF303100",,,,,,,,1,682,45.16129,1,682,,,,,,,,,,"sewage contaminated water",,"2012",2012,,"Nigeria","Africa","Nigeria",,"MCF 7",,,,,,"MCF 7",,,,,"2021-01-14T01:05:11.139Z","2021-01-14T01:05:11.139Z"
"47516.269","Echovirus E3 Sakhalin/10_RD",,47516,"10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;47516","Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Echovirus E3","Viruses","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus B","Partial","Sakhalin/10_RD",,,,,,,,,,,,,,,,,,,,,"2020-11-25T00:00:00Z",,,,,,,"MT043279",,,"Sanger dideoxy sequencing",,,,,1,7146,47.802967,1,7146,,,,,,,,,,,,"2010",2010,,"Russia","Europe","Russia: Sakhalin",,"cell line RD, 4 passage","Lab host",,,,"Lab","cell line RD, 4 passage","4",,,,"2021-01-14T22:01:42.553Z","2021-01-14T22:01:42.553Z"
"64293.121","Tembusu virus GX2013C",,64293,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;64293","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Tembusu virus","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Tembusu virus","Complete","GX2013C",,,,,,,,,,,,,,,,,,,,,"2015-08-19T00:00:00Z",,,,,,,"KP861859",,,"Sanger dideoxy sequencing",,,,,1,10990,48.8717,1,10990,,,,1,,,,,,,,"2013-07-25",2013,,"China","Asia","China",,"SPF chicken embryo",,,,,,"SPF chicken embryo",,,,,"2021-01-20T16:14:40.789Z","2021-01-20T16:14:40.789Z"
"64293.56","Tembusu virus JSD1002",,64293,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;64293","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Tembusu virus","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Tembusu virus","Partial","JSD1002",,,,,,,,,,,,,,,,,,,,,"2012-10-08T00:00:00Z",,,,,,,"JX443620",,,,,,,,1,498,47.991966,1,498,,,,1,,,,,,,,"2010-08-09",2010,,"China","Asia","China",,"SPF chicken embryo",,,,,,"SPF chicken embryo",,,,,"2021-01-19T06:56:00.792Z","2021-01-19T06:56:00.792Z"
"64293.57","Tembusu virus JSG1107",,64293,"10239;2559587;2732396;2732406;2732462;2732545;11050;11051;64293","Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Flavivirus;Tembusu virus","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Tembusu virus","Partial","JSG1107",,,,,,,,,,,,,,,,,,,,,"2012-10-08T00:00:00Z",,,,,,,"JX443622",,,,,,,,1,250,50,1,250,,,,1,,,,,,,,"2011-10-31",2011,,"China","Asia","China",,"SPF chicken embryo",,,,,,"SPF chicken embryo",,,,,"2021-01-19T06:56:02.033Z","2021-01-19T06:56:02.033Z"
"658048.1001","Measles virus genotype B3 MVi/Chabahar.IRN/46.12[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Chabahar.IRN/46.12[B3]",,,,,,,,,,,,,,,,,,,,,"2013-05-05T00:00:00Z",,,,,,,"KC794529",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2012-11",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T21:16:35.209Z","2021-01-11T21:16:35.209Z"
"658048.1068","Measles virus genotype B3 MVi/Bushehr.IRN/42.17[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/42.17[B3]",,,,,,,,,,,,,,,,,,,,,"2018-08-17T00:00:00Z",,,,,,,"MH025971",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"urine",,"2017-10",2017,,"Iran","Asia","Iran",,"Vero/hSlam",,,,,,"Vero/hSlam",,,,,"2021-01-11T23:43:07.602Z","2021-01-11T23:43:07.602Z"
"658048.1069","Measles virus genotype B3 MVi/Qom.IRN/52.17[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Qom.IRN/52.17[B3]",,,,,,,,,,,,,,,,,,,,,"2018-08-17T00:00:00Z",,,,,,,"MH025972",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"urine & throat swab",,"2017-12",2017,,"Iran","Asia","Iran",,"Vero/hSlam",,,,,,"Vero/hSlam",,,,,"2021-01-11T23:43:08.063Z","2021-01-11T23:43:08.063Z"
"658048.1072","Measles virus genotype B3 MVi/Hormozgan.IRN/4.18/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Hormozgan.IRN/4.18/1[B3]",,,,,,,,,,,,,,,,,,,,,"2018-08-17T00:00:00Z",,,,,,,"MH025973",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"throat swab",,"2018-01",2018,,"Iran","Asia","Iran",,"Vero/hSlam",,,,,,"Vero/hSlam",,,,,"2021-01-11T23:43:08.260Z","2021-01-11T23:43:08.260Z"
"658048.1112","Measles virus genotype B3 MVi/Hormozgan.IRN/9.18/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Hormozgan.IRN/9.18/2[B3]",,,,,,,,,,,,,,,,,,,,,"2018-08-17T00:00:00Z",,,,,,,"MH108964",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"throat swab",,"2018-03",2018,,"Iran","Asia","Iran",,"Vero/hSlam",,,,,,"Vero/hSlam",,,,,"2021-01-12T00:07:37.731Z","2021-01-12T00:07:37.731Z"
"658048.1114","Measles virus genotype B3 MVi/Hormozgan.IRN/9.18/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Hormozgan.IRN/9.18/4[B3]",,,,,,,,,,,,,,,,,,,,,"2018-08-17T00:00:00Z",,,,,,,"MH108966",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"throat swab",,"2018-03",2018,,"Iran","Asia","Iran",,"Vero/hSlam",,,,,,"Vero/hSlam",,,,,"2021-01-12T00:07:38.101Z","2021-01-12T00:07:38.101Z"
"658048.1152","Measles virus genotype B3 MVi/Iranshahr.IRN/16.13/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Iranshahr.IRN/16.13/3[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF032240",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-04",2013,,"Iran","Asia","Iran",,"Vero/ h Slam",,,,,,"Vero/ h Slam",,,,,"2021-01-12T00:38:18.046Z","2021-01-12T00:38:18.046Z"
"658048.1167","Measles virus genotype B3 MVi/Saravan.IRN/17.13/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/17.13/2[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF149867",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-04",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T00:54:43.897Z","2021-01-12T00:54:43.897Z"
"658048.12","Measles virus genotype B3 MVi/Saravan.IRN/10.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/10.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-04-20T00:00:00Z",,,,,,,"KR091562",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2015-03",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:17:29.729Z","2021-01-11T12:17:29.729Z"
"658048.1255","Measles virus genotype B3 Mvi/Iranshar.IRN/17.13/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Iranshar.IRN/17.13/5[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF214764",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-04",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T01:13:13.332Z","2021-01-12T01:13:13.332Z"
"658048.1286","Measles virus genotype B3 MVi/Bandarabbas.IRN/8.16/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bandarabbas.IRN/8.16/1[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-28T00:00:00Z",,,,,,,"KX266912",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"throat swab",,"2016-02",2016,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T01:53:58.009Z","2021-01-12T01:53:58.009Z"
"658048.1287","Measles virus genotype B3 MVi/Minab.IRN/8.16/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Minab.IRN/8.16/2[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-28T00:00:00Z",,,,,,,"KX266913",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"throat swab",,"2016-02",2016,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T01:55:58.345Z","2021-01-12T01:55:58.345Z"
"658048.1289","Measles virus genotype B3 MVi/Bandarabbas.IRN/8.16/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bandarabbas.IRN/8.16/4[B3]",,,,,,,,,,,,,,,,,,,,,"2016-05-28T00:00:00Z",,,,,,,"KX266915",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"throat swab",,"2016-02",2016,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T01:59:58.888Z","2021-01-12T01:59:58.888Z"
"658048.1297","Measles virus genotype B3 MVi/Zahedan.IRN/20.13/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Zahedan.IRN/20.13/2[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF254761",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-05",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:14:09.500Z","2021-01-12T02:14:09.500Z"
"658048.1299","Measles virus genotype B3 Mvi/Saravan.IRN/20.13/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Saravan.IRN/20.13/4[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF254763",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-05",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:14:11.104Z","2021-01-12T02:14:11.104Z"
"658048.13","Measles virus genotype B3 MVi/Saravan.IRN/10.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/10.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2015-04-20T00:00:00Z",,,,,,,"KR091564",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-03",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:17:30.544Z","2021-01-11T12:17:30.544Z"
"658048.1313","Measles virus genotype B3 MVi/Chabahar.IRN/21.13/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Chabahar.IRN/21.13/1[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF280870",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2013-05",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:22:25.361Z","2021-01-12T02:22:25.361Z"
"658048.1314","Measles virus genotype B3 MVi/Zahedan.IRN/22.13/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Zahedan.IRN/22.13/1[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF280871",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2013-05",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:22:24.579Z","2021-01-12T02:22:24.579Z"
"658048.1319","Measles virus genotype B3 Mvi/Chabahar.IRN/38.12/7[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Chabahar.IRN/38.12/7[B3]",,,,,,,,,,,,,,,,,,,,,"2013-06-29T00:00:00Z",,,,,,,"KF280869",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2012-09",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:22:24.180Z","2021-01-12T02:22:24.180Z"
"658048.1344","Measles virus genotype B3 MVi/Chabahar.IRN/23.13/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Chabahar.IRN/23.13/1[B3]",,,,,,,,,,,,,,,,,,,,,"2013-08-07T00:00:00Z",,,,,,,"KF311075",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2013-06",2013,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T02:30:38.773Z","2021-01-12T02:30:38.773Z"
